month,solar_time,solar_altitude_deg,dni_kw_m2,avg_optical_efficiency,avg_cosine_efficiency,avg_shadow_blocking_efficiency,avg_truncation_efficiency,field_power_mw,unit_area_power_kw_m2,required_neighbor_radius_m
1.0,9.0,17.430915460183293,0.7925396841601171,0.4170038023409526,0.731593968334986,0.7083275223143131,0.96104557528635,39.852808302096584,0.33049206180086643,43.03569952589466
1.0,10.5,27.206169753432686,0.9100911454852127,0.4734042132271382,0.7693679921319496,0.757197362129423,0.9529082970929628,51.953511374542956,0.43084098269341214,43.03569952589466
1.0,12.0,30.83375539142462,0.9391840362887128,0.5049578515368363,0.7869391717622823,0.7987876554032515,0.9387872617308636,57.187844703936946,0.4742483531620425,43.03569952589466
1.0,13.5,27.206169753432686,0.9100911454852127,0.4775106358748719,0.7827874752675087,0.7491731750079694,0.9540947233425042,52.40416869819325,0.43457820158473454,43.03569952589466
1.0,15.0,17.430915460183293,0.7925396841601171,0.42437580994679586,0.7575054712993957,0.6964008208479439,0.9592240419535886,40.557346736201936,0.33633467038042747,43.03569952589466
2.0,9.0,24.830779231476313,0.8875714408097994,0.4763675887021317,0.7434161528292162,0.7922452781319732,0.9499553738860477,50.98511725050453,0.42281026705944097,43.03569952589466
2.0,10.5,35.77279809753639,0.9708000370097123,0.5053237202059322,0.7824763796717819,0.7990740556263947,0.9379331847795216,59.1558047282155,0.4905682862778045,43.03569952589466
2.0,12.0,39.96981305979434,0.9921771917861092,0.5167158542652401,0.8005338038211446,0.8008098900223143,0.9344632247111464,61.82141255652987,0.5126736852362463,43.03569952589466
2.0,13.5,35.77279809753639,0.9708000370097123,0.5093595998584326,0.7961062758844895,0.79181692301562,0.9380414490175256,59.62826564600617,0.4944863183938186,43.03569952589466
2.0,15.0,24.830779231476313,0.8875714408097994,0.48398613382023803,0.7697336060702773,0.7787222067261715,0.9491670165825177,51.80052204574511,0.4295722701267931,43.03569952589466
3.0,9.0,33.12073905193114,0.9548220128815967,0.49877236749526305,0.7545885558450893,0.8197795465412815,0.9390191799818132,57.42786961289795,0.47623883590154653,43.03569952589466
3.0,10.5,45.55416437870154,1.0147803402321798,0.5192010289754773,0.7939290880932216,0.8067844477207523,0.9339883859370735,63.53389589305896,0.5268749968326326,43.03569952589466
3.0,12.0,50.60000000000001,1.030801341050838,0.5286565301357228,0.8120306900644136,0.8021995537137392,0.9330679994368304,65.71227056755161,0.544939860219186,43.03569952589466
3.0,13.5,45.55416437870154,1.0147803402321798,0.5224871160923401,0.8074401688250612,0.7995845951546063,0.9331021486829558,63.936009727829784,0.5302096534351153,43.03569952589466
3.0,15.0,33.12073905193114,0.9548220128815967,0.5056712942726623,0.780648453087823,0.8045555068536818,0.9384986304559536,58.22220124243671,0.4828260830538657,43.03569952589466
4.0,9.0,41.57337310310389,0.9992774792374354,0.5087855563537446,0.7631669710970408,0.8232985336308575,0.9354380794536538,61.30822906175602,0.508417948225586,43.03569952589466
4.0,10.5,55.854864217350375,1.0440430323468195,0.5309761208408303,0.8014001472620279,0.810958419668473,0.9339718414450296,66.84844162282037,0.5543619193064118,43.03569952589466
4.0,12.0,62.27879686673626,1.0564526886101677,0.5403007217753475,0.818941861340148,0.8045779207841887,0.9348061861367258,68.83090790591572,0.5708021501775801,43.03569952589466
4.0,13.5,55.854864217350375,1.0440430323468195,0.5333107390268385,0.8143625012546587,0.8036788731271916,0.9326041700992772,67.14236366826341,0.5567993611567037,43.03569952589466
4.0,15.0,41.57337310310389,0.9992774792374354,0.51535719150884,0.7881133940722289,0.8084953777494421,0.9356471460650592,62.10010553774377,0.5149848352378378,43.03569952589466
5.0,9.0,47.04822444326277,1.0199091178996695,0.5143450323058806,0.7667592564350825,0.8243943257889703,0.9348562380472111,63.25777638755519,0.5245851881951676,43.03569952589466
5.0,10.5,62.76513036365249,1.0572471411640105,0.5376848746019843,0.8033060661013778,0.8139519246094995,0.9356225790304303,68.5491757095931,0.5684657965200774,43.03569952589466
5.0,12.0,70.79419234787487,1.067847324679981,0.5471454937466901,0.8200597241398615,0.8074842604399107,0.9371742670536296,70.45468676107268,0.5842678517081104,43.03569952589466
