month,solar_time,solar_altitude_deg,dni_kw_m2,avg_optical_efficiency,avg_cosine_efficiency,avg_shadow_blocking_efficiency,avg_truncation_efficiency,field_power_mw,unit_area_power_kw_m2,required_neighbor_radius_m
1.0,9.0,17.430915460183293,0.7925396841601171,0.4129342246892307,0.7471685531853953,0.6906491674558081,0.9567394090473069,41.14984168931282,0.3272667600141057,43.33015641382114
1.0,10.5,27.206169753432686,0.9100911454852127,0.466196792432542,0.77893175315731,0.7405623619002525,0.9490777250688786,53.348282464042875,0.4242815728464641,43.33015641382114
1.0,12.0,30.83375539142462,0.9391840362887128,0.49549938579408886,0.789868359545122,0.7862807765151515,0.9342753261277016,58.51404136536372,0.46536511312867046,43.33015641382114
1.0,13.5,27.206169753432686,0.9100911454852127,0.46704787121812785,0.7789317531573099,0.7407004616477273,0.9509160846516852,53.44567393517608,0.4250561321133361,43.33015641382114
1.0,15.0,17.430915460183293,0.7925396841601171,0.4138104398810416,0.7471685531853952,0.6916528566919192,0.9573125678633075,41.237158540939554,0.32796119532547985,43.33015641382114
2.0,9.0,24.830779231476313,0.8875714408097994,0.4713909096201761,0.7586582297782466,0.7731440380366161,0.9459822345884714,52.60787924740012,0.4183931088362216,43.33015641382114
2.0,10.5,35.77279809753639,0.9708000370097123,0.4975501420597833,0.7916519279541459,0.7832450481376263,0.9328064843003167,60.73414341088091,0.48302169632582526,43.33015641382114
2.0,12.0,39.96981305979434,0.9921771917861092,0.5067136927699933,0.8029834279417154,0.7885766848169192,0.9292903521006034,63.21471020085545,0.5027497687321013,43.33015641382114
2.0,13.5,35.77279809753639,0.9708000370097123,0.4980821633701545,0.7916519279541456,0.7831981928661617,0.9340309618587627,60.79908532493195,0.4835381826336236,43.33015641382114
2.0,15.0,24.830779231476313,0.8875714408097994,0.4714474605411393,0.7586582297782465,0.7733191287878788,0.94625578554852,52.6141904086055,0.41844330181862005,43.33015641382114
3.0,9.0,33.12073905193114,0.9548220128815967,0.4928964656884896,0.7690535934512305,0.8007713857323232,0.9340805066787754,59.175835544478964,0.47062839551090846,43.33015641382114
3.0,10.5,45.55416437870154,1.0147803402321798,0.5108365657725553,0.8024348885945115,0.7912474352904041,0.9286441191141149,65.18089106642674,0.5183869040177119,43.33015641382114
3.0,12.0,50.60000000000001,1.030801341050838,0.5181836066688583,0.8138829666581253,0.7900785195707071,0.9276336960372685,67.1622003867725,0.5341443566648192,43.33015641382114
3.0,13.5,45.55416437870154,1.0147803402321798,0.5106908571550539,0.8024348885945115,0.7912671638257576,0.9283371914345719,65.16229917586692,0.5182390417772691,43.33015641382114
3.0,15.0,33.12073905193114,0.9548220128815967,0.493215485549814,0.7690535934512303,0.8008922230113636,0.9346245275718789,59.21413621848114,0.47093300269704746,43.33015641382114
4.0,9.0,41.57337310310389,0.9992774792374354,0.5021404352267054,0.7763487186879857,0.8049735637626263,0.9302096593936218,63.092475289568455,0.501777628336531,43.33015641382114
4.0,10.5,55.854864217350375,1.0440430323468195,0.5218954947488736,0.8089302749782975,0.7958195233585859,0.9280109347679798,68.51224821263176,0.5448813549057576,43.33015641382114
4.0,12.0,62.27879686673626,1.0564526886101677,0.5291032003401277,0.82010223733642,0.7927714646464646,0.9283293717543006,70.28403930507767,0.558972498551572,43.33015641382114
4.0,13.5,55.854864217350375,1.0440430323468195,0.521269814188955,0.8089302749782975,0.7958540482954546,0.9270512762830216,68.43011149703587,0.5442281174766996,43.33015641382114
4.0,15.0,41.57337310310389,0.9992774792374354,0.5024858884089832,0.7763487186879856,0.8048009390782829,0.9310093337787568,63.13588047034567,0.502122831921712,43.33015641382114
5.0,9.0,47.04822444326277,1.0199091178996695,0.5075493100950609,0.7787499781709978,0.8071412365845959,0.929372339786787,65.08875850820382,0.5176541691496395,43.33015641382114
5.0,10.5,62.76513036365249,1.0572471411640105,0.5286256516609191,0.8099831657490586,0.799252288510101,0.9302816748715382,70.27340947323766,0.5588879589644689,43.33015641382114
5.0,12.0,70.79419234787487,1.067847324679981,0.5364290821642965,0.8206995665659438,0.7960587318497475,0.9316345286577722,72.0257435856404,0.5728243602696816,43.33015641382114
5.0,13.5,62.76513036365249,1.0572471411640105,0.5280070647711248,0.8099831657490586,0.7993459990530303,0.9288414417340006,70.19117697153307,0.5582339597436722,43.33015641382114
5.0,15.0,47.04822444326277,1.0199091178996695,0.5078260161792855,0.7787499781709976,0.8071363044507576,0.9295371971366021,65.12424364262449,0.5179363842079183,43.33015641382114
6.0,9.0,48.9252690216093,1.0258814453378147,0.5092083426774334,0.7789960271491799,0.8079451744002525,0.9292993523359541,65.68390392374482,0.5223873905639986,43.33015641382114
6.0,10.5,65.1659979065255,1.0608998716279545,0.530586909977355,0.8095508435383627,0.8005568379103535,0.9310341998191263,70.777822946835,0.562899584682449,43.33015641382114
6.0,12.0,74.04792869349822,1.0709280787201523,0.5382784195207836,0.8200385685922481,0.7975383720012627,0.9322239287493631,72.48256370318305,0.5764574736339129,43.33015641382114
6.0,13.5,65.1659979065255,1.0608998716279545,0.5299647104066835,0.8095508435383628,0.800537109375,0.9297622824577441,70.69482442157461,0.5622394932377967,43.33015641382114
6.0,15.0,48.9252690216093,1.0258814453378147,0.5094804015826261,0.77899602714918,0.80810546875,0.9291559810361395,65.71899740021128,0.5226664907468748,43.33015641382114
7.0,9.0,46.98556032732384,1.0197008955484417,0.5074611084617423,0.7787358335969824,0.807064788510101,0.9293856581863705,65.06416135512649,0.5174585467544436,43.33015641382114
7.0,10.5,62.68508886016276,1.057117685320367,0.5285240563158846,0.8099893902239037,0.7991783065025253,0.9302191518573811,70.25130073388922,0.558712127048779,43.33015641382114
7.0,12.0,70.68941688781499,1.0677372307309512,0.5363469971633765,0.8207126594353757,0.7959724195075758,0.9316186916229064,72.00729747975502,0.5726776574620849,43.33015641382114
7.0,13.5,62.68508886016276,1.057117685320367,0.5279135343233453,0.8099893902239037,0.799264618844697,0.9288264228358797,70.17015028559838,0.5580667334531889,43.33015641382114
7.0,15.0,46.98556032732384,1.0197008955484417,0.507769141431072,0.7787358335969824,0.8070869831123737,0.9295562507899652,65.10365582373693,0.5177726482491275,43.33015641382114
8.0,9.0,41.216391476338735,0.9977427318250119,0.5016702156423777,0.7761204160715934,0.8047294231376263,0.9302287312661102,62.936583290594214,0.5005378114302688,43.33015641382114
8.0,10.5,55.411067633042705,1.043041987249685,0.5214322975218502,0.8087639468316551,0.7955975773358586,0.9279684916578479,68.38580929336719,0.5438757798233594,43.33015641382114
8.0,12.0,61.75778607165376,1.0555804546135887,0.5286091083332037,0.8199569414641205,0.7926752880366161,0.9280877492199595,70.16043193060123,0.5579894428872471,43.33015641382114
8.0,13.5,55.411067633042705,1.043041987249685,0.520808928559489,0.8087639468316552,0.7956074416035354,0.927022364244122,68.30405449762088,0.5432255798220686,43.33015641382114
8.0,15.0,41.216391476338735,0.9977427318250119,0.5021577695020286,0.7761204160715933,0.8047220249368687,0.931105579105055,62.99774891920798,0.5010242647501086,43.33015641382114
9.0,9.0,32.67375673437458,0.9519102814913561,0.4923123570302451,0.7685682550019833,0.8002362492108586,0.9345964683766717,58.92546605375556,0.4686371943623336,43.33015641382114
9.0,10.5,45.02000013953847,1.0128606871270214,0.510324460775563,0.8019564970103326,0.7911118016098485,0.9287923195028679,64.99236968584236,0.5168875839988634,43.33015641382114
9.0,12.0,50.01130914324605,1.0291138673157423,0.5175982766497829,0.8134074678411766,0.7899428858901515,0.9277295573356953,66.97651157385143,0.5326675641990215,43.33015641382114
9.0,13.5,45.02000013953847,1.0128606871270214,0.5101407313948151,0.8019564970103326,0.7910994712752525,0.928479866717169,64.9689708312831,0.5167014917320336,43.33015641382114
9.0,15.0,32.67375673437458,0.9519102814913561,0.4925792880990871,0.7685682550019831,0.80044586489899,0.9349473896835268,58.95741535872653,0.4688912887912138,43.33015641382114
10.0,9.0,23.853931277968695,0.8773667250613628,0.4660598889035753,0.7572523149770587,0.7652501578282829,0.9479744270911049,51.41491930233541,0.4089054384097925,43.33015641382114
10.0,10.5,34.63479616533371,0.9642046537630657,0.49518065186779303,0.7901305884774201,0.7810527146464646,0.9335673773494978,60.03426007747566,0.4774554889843546,43.33015641382114
10.0,12.0,38.749055964382315,0.9863991872887538,0.5053910529807203,0.8014254004670301,0.788458313604798,0.9297656953746116,62.68253139406814,0.49851732392319,43.33015641382114
10.0,13.5,34.63479616533371,0.9642046537630657,0.49573230373725213,0.7901305884774201,0.7809614701704546,0.935004748836827,60.10114074350817,0.4779873942841441,43.33015641382114
10.0,15.0,23.853931277968695,0.8773667250613628,0.4664240856789221,0.7572523149770588,0.7650405421401515,0.9491557435129481,51.45509685947013,0.40922497254185636,43.33015641382114
11.0,9.0,16.829321995177068,0.7826585293571621,0.4066148486014223,0.7461542413784624,0.6824396306818182,0.9566672516423625,40.01490851601325,0.31824057942117423,43.33015641382114
11.0,10.5,26.514344921367616,0.9038461636315566,0.46251467595532586,0.7777814477129882,0.7359730113636364,0.9498190134804347,52.5637460735483,0.4180421154855139,43.33015641382114
11.0,12.0,30.100472787851643,0.9337570792998368,0.494397749465525,0.7886741403351228,0.7857456399936869,0.9349842375939394,58.046583667508116,0.4616473985533411,43.33015641382114
11.0,13.5,26.514344921367616,0.9038461636315566,0.4632709140379429,0.7777814477129882,0.7358620383522727,0.9518297677514854,52.6496908199798,0.4187256383752794,43.33015641382114
11.0,15.0,16.829321995177068,0.7826585293571621,0.4069563688591958,0.7461542413784624,0.6822324810606061,0.9578739349007533,40.0485174752487,0.31850787316386897,43.33015641382114
12.0,9.0,14.404529570653823,0.7386216095866371,0.37696976146770256,0.7419546076315294,0.6422772648358586,0.9567945829310052,35.01021647539648,0.2784380119807651,43.33015641382114
12.0,10.5,23.731172661666367,0.8760418877074063,0.4449670661242951,0.7729787876801175,0.7145157630997475,0.9522205884118938,49.0138720110796,0.38980978857515375,43.33015641382114
12.0,12.0,27.15575340690889,0.9096442659768882,0.4898409374094401,0.7836764417127132,0.7829219933712122,0.9385269718028587,56.02642812589209,0.445580999955241,43.33015641382114
12.0,13.5,23.731172661666367,0.8760418877074063,0.4461793540595767,0.7729787876801175,0.7140718710542929,0.9556280897243842,49.14740756960534,0.39087180358642276,43.33015641382114
12.0,15.0,14.404529570653823,0.7386216095866371,0.3759580162497505,0.7419546076315294,0.6411231455176768,0.957069553539085,34.916252919909866,0.2776907150993898,43.33015641382114
